id,sku_id,description,primary_image
bf10c7b6-7e84-43ba-b2b2-db52df1d836e,10594-01,"BOOTS UMBRELLA STAND, YELLOW",https://fileserver-g-p.sourcerer.tech/files/c3e78623-a348-407d-9889-9cd4330d37d0
ac5e55c6-11a7-4b3d-bed1-ac3be0863ddf,10594-02,"CERAMIC BOOTS UMBRELLA STAND,ORANGE",https://fileserver-g-p.sourcerer.tech/files/0a213571-038b-44e1-862b-27ae4f91140a
de6e74c5-9c49-450b-ade2-83f1694b758b,10594-03,"CERAMIC BOOTS UMBRELLA STAND,PINK",https://fileserver-g-p.sourcerer.tech/files/33786a88-4413-4466-a48c-72927345d22c
98c3f530-a6e9-420f-9973-d6245b3982d0,10595,BLACK BOOTS UMBRELLA STAND,https://fileserver-g-p.sourcerer.tech/files/30a25228-b988-46f0-87a6-0f2371c9d2d5
38307b55-2973-462e-b003-a97cd883d0e7,10596,GRAY BUBBLE CERAMIC VASE,https://fileserver-g-p.sourcerer.tech/files/e738705b-08a6-497f-a235-bd92ab9701b9
dc9f2bd1-0f49-484a-a213-089fce7ee3af,10597,"DECORATIVE CERAMIC GEO VASE, GRAY",https://fileserver-g-p.sourcerer.tech/files/af7b7b59-3234-4a02-9fc2-e1e8590a39d1
f0f884fe-75d0-4ea6-b47a-d92c089cc7c9,10598,"DECORATIVE CERAMIC GEO VASE, GRAY",https://fileserver-g-p.sourcerer.tech/files/017447d8-22a7-4df0-9008-0c7ad35f2fcb
62130dd0-4f37-4746-bc33-e70ab87099cf,10599,"DECORATIVE CERAMIC MINI TEMPLEJAR, GRAY",https://fileserver-g-p.sourcerer.tech/files/443aa592-c34a-4097-8c65-9f104a6ba9a9
086be025-4dc4-4db7-a562-cb2e53ee5f8b,10600,"DECORATIVE CERAMIC MINI TEMPLEJAR, GRAY",https://fileserver-g-p.sourcerer.tech/files/3d6f6820-e7ea-4a41-bb4a-483c26fd9ee6
24284091-3930-4d21-8879-12135daba896,10601,"DECORATIVE CERAMIC VASE, CREAM",https://fileserver-g-p.sourcerer.tech/files/2e445ee0-181e-489a-a04e-194cf80b7f39
178b9e95-2149-4aa4-94c2-1c81fec13e92,10602,"DECORATIVE CERAMIC VASE, TURQUOISE",https://fileserver-g-p.sourcerer.tech/files/b712f60c-4cc5-4a86-be09-fd87a93ebc38
ec5d569f-4a30-4c46-983c-b473b36cbee1,10603,"DECORATIVE CERAMIC VASE, BLUE",https://fileserver-g-p.sourcerer.tech/files/b351876d-0454-4356-b368-60fb5575128d
598a712a-f528-4804-8fd7-13cebb696cc8,10604,"DECORATIVE CERAMIC VASE, DISTRESSED GRAY",https://fileserver-g-p.sourcerer.tech/files/6797cbbc-10af-4e98-b6c8-045332990580
ce6adc20-339b-4e6a-bf97-0a7831156d15,10605,"DECORATIVE CERAMIC VASE, DISTRESSED GRAY",https://fileserver-g-p.sourcerer.tech/files/c926aa45-ad9c-45ce-8e4e-e6c888434803
a5090e79-9d72-4671-aeb3-ebe904388608,10606,"CERAMIC SEAHORSE FIGURINE, DISTRESSED BEIGE",https://fileserver-g-p.sourcerer.tech/files/1572b336-a2e2-4f4a-b246-99d0c1629f66
550bef7d-abe6-4077-a8ea-5b4c774b7202,10607,"CERAMIC SEASHELL FIGURINE, DISTRESSED BEIGE",https://fileserver-g-p.sourcerer.tech/files/4c0fa59a-84ec-4889-be1e-d46c8ecbe096
feb1c918-5d33-4466-aaf0-8a94b06c72ce,10608,"DECORATIVE CERAMIC POPPIES VASE, BLUE/GREEN",https://fileserver-g-p.sourcerer.tech/files/d8630407-43b2-41f3-b2ca-b3c1c29a5f49
328098c1-7828-49a8-8917-9b733ee5ecbc,10609,"DECORATIVE CERAMIC POPPIES COVERED JAR, BLUE/GREEN",https://fileserver-g-p.sourcerer.tech/files/0a085973-b198-4dcb-ad03-07e82e4b89d4
697d0714-6f2b-451a-a261-94628eb38722,10610,"S/2 CERAMIC CHESS BOOKENDS, BRONZE",https://fileserver-g-p.sourcerer.tech/files/6bedb7ef-b4da-4b8c-ad0f-af90da0013fc
1e0876ed-802f-470f-ad0b-1557700c0720,10612,S/2 BLACK CHESS BOOKENDS,https://fileserver-g-p.sourcerer.tech/files/5bb7376e-bb59-43ec-bc33-a474015a8377
685a1e73-214a-433a-87e1-e1421cc3c47c,10614,"DECORATIVE CERAMIC FLARED SWIRL VASE, TURQUOISE",https://fileserver-g-p.sourcerer.tech/files/f1716d3e-b3a5-401c-9f75-ef6a4f9eb3cf
4824efa6-9851-445c-8e0a-a8c9e6e9e10d,10615,"DECORATIVE CERAMIC FLARED SWIRL VASE, TURQUOISE",https://fileserver-g-p.sourcerer.tech/files/8b12b543-1763-4e15-8550-e7cdb21dbb2d
19f6b232-97d1-416e-b44c-55be923b9d13,10616,"DECORATIVE CERAMIC FLARED SWIRL VASE, TURQUOISE",https://fileserver-g-p.sourcerer.tech/files/3472fce0-328a-494f-abe7-1279aec24c9d
41d4582b-2f1a-4623-a01b-e19c96440a92,10617,"EC, S/2 BLACK ALLIGATOR BOOKENDS",https://fileserver-g-p.sourcerer.tech/files/f1b765a0-5190-415a-8487-9f54841efb8a
d1812128-99a8-4815-98fd-d1bc3b99bdd1,10618,S/2 WHITE ALLIGATOR BOOKENDS,https://fileserver-g-p.sourcerer.tech/files/0046e500-0ddd-44e5-8aa0-1338a5bd4a74
dd62bec6-cce0-4984-b788-61ffd7502225,10619,S/2 COPPER ALLIGATOR BOOKENDS,https://fileserver-g-p.sourcerer.tech/files/311af499-18b5-4efd-8d76-9d88ad707263
7ba19a7d-24d4-48d4-80e2-b948cc987910,10620,"DECORATIVE CERAMIC VASE, BLUE",https://fileserver-g-p.sourcerer.tech/files/bcce2f13-2be2-4bef-8193-c3634833eef0
8c8dbdf3-f57e-425e-9923-2b991ec93754,10621,"DECORATIVE CERAMIC VASE, BLUE",https://fileserver-g-p.sourcerer.tech/files/df51315e-a975-4072-9b5a-69ac96b794d1
44556ffd-d6ec-477f-8e7d-092c23be51db,10622,"DECORATIVE CERAMIC VASE, BLUE",https://fileserver-g-p.sourcerer.tech/files/d79f2e67-a427-4959-bab7-ebbfd5e1331e
7b530a3b-8a05-4aa8-a3c0-3d467914f2db,10623,"DECORATIVE CERAMIC COVERED JAR, BLUE",https://fileserver-g-p.sourcerer.tech/files/7354daa7-017a-4405-8c12-b63b71823ed2
b3bf4fc7-5b7c-4e39-ae9a-1b5611b4369f,10624,"DECORATIVE CERAMIC COVERED JAR, BLUE",https://fileserver-g-p.sourcerer.tech/files/22679acb-5291-4bd2-a399-e46fcab09eeb
ab45ec13-b1e6-4541-afaa-b93b0bb6fb3f,10625,"SLEEK COPPER VASE 32.25""",https://fileserver-g-p.sourcerer.tech/files/845efc6b-b8e8-45d1-816e-07eca318a0ce
1cf81a84-0a2a-4433-b802-cfb1084174fb,10626,"SLEEK COPPER VASE 19""",https://fileserver-g-p.sourcerer.tech/files/c2f6bdfb-62fe-4aa7-9341-d5a42998323e
483434cb-d4a3-47f3-a900-87cc578bdbd4,10627,"SLEEK COPPER VASE 15.75""",https://fileserver-g-p.sourcerer.tech/files/64eb1cad-9c99-43d2-9868-84a3ed23ad90
5d5db323-3ea0-4a65-8573-a1b37ff6ee3c,10628,"DECORATIVE CERAMIC VASE, COPPER",https://fileserver-g-p.sourcerer.tech/files/658c55fa-76e8-4889-a630-ef2b9460ce7e
d8762c5e-4a97-46a9-a5c4-9f27fbe15552,10629,"DECORATIVE CERAMIC VASE, COPPER",https://fileserver-g-p.sourcerer.tech/files/c24f1e9c-6b84-4290-8016-a0069b10207f
7838e293-c8dc-4e11-aba1-2fb615cd20be,10630,"DECORATIVE CERAMIC VASE, COPPER",https://fileserver-g-p.sourcerer.tech/files/e021c9c4-265d-49a7-a584-de6ea81dc723
61ed4258-a07a-4e61-90e6-ce8fc3f243e4,10631,COPPER CERAMIC ELEPHANT,https://fileserver-g-p.sourcerer.tech/files/e3d147de-ddb3-45d7-b681-b2c906595f9c
6bcf1d33-6025-47e2-91fa-52f06c2fee87,10632,"CERAMIC PEACOCK FIGURINE, PEARL",https://fileserver-g-p.sourcerer.tech/files/cc8900e4-dd94-4454-9af6-71de6e92d7e0
be590fd4-9c90-4c68-8b2d-d7222621e705,10633,"DECORATIVE CERAMIC SEA URCHINCOVERED JAR, BEIGE",https://fileserver-g-p.sourcerer.tech/files/ed8c2de0-0a40-4930-b570-4bfe19843cc1
1e881633-8662-48a6-8223-4fd2eb815efb,10634,"DECORATIVE CERAMIC SEA URCHINCOVERED JAR, BEIGE",https://fileserver-g-p.sourcerer.tech/files/f7e26069-c5b9-495d-8fb1-08280e6cad23
c20dd90d-1fec-49e1-99a8-7e1f826c8512,10635,"DECORATIVE CERAMIC SEA URCHINVASE, BEIGE",https://fileserver-g-p.sourcerer.tech/files/e011e7e3-470c-49c7-b432-a916ca0556c4
90b36443-1c26-410a-8b43-87ca13d2e147,10636,"DECORATIVE CERAMIC SEA URCHINVASE, BEIGE",https://fileserver-g-p.sourcerer.tech/files/14b634b5-a3ed-4e56-9976-b75ac2a2fb5c
66101965-7bd5-481b-996c-e618ded96878,10637,"DECORATIVE CERAMIC SEA URCHINORB, BEIGE",https://fileserver-g-p.sourcerer.tech/files/3403f49c-8099-472f-911c-7eead974eb84
457fb11c-c274-490a-b0bf-a1a3747f3a57,10638,"DECORATIVE CERAMIC MONKEY FIGURINE, BRONZE",https://fileserver-g-p.sourcerer.tech/files/d303b090-b497-406f-9143-05706ae12b3a
70fa2a9d-cb1c-494e-9334-9154ecc49082,10639,"DECORATIVE CERAMIC VASE, PEARL",https://fileserver-g-p.sourcerer.tech/files/df6a82f1-233c-4780-b6d9-e2ceb6412f59
a7ae0005-f13c-49df-baef-e8b94cbb3343,10640,"DECORATIVE CERAMIC VASE, PEARL",https://fileserver-g-p.sourcerer.tech/files/c4daced6-7a9e-42c4-84a1-d875147d5709
2c1a249a-eed0-41c0-b830-e96b98706665,10641,"DECORATIVE CERAMIC VASE, PEARL",https://fileserver-g-p.sourcerer.tech/files/29a562e4-4ee5-4681-aecc-08ade3b2858e
0344133f-d461-49fd-a8cd-978e04e902e4,10642,"DECORATIVE CERAMIC VASE, PEARL",https://fileserver-g-p.sourcerer.tech/files/a5819885-5981-4159-b003-166c0d78a773
1cb0ed31-94e5-4d21-acb0-fc9faf9512a7,10643,"DECORATIVE CERAMIC GLIDING FISH VASE, BLUE",https://fileserver-g-p.sourcerer.tech/files/ecfa7fe0-8ec6-422d-b6f0-2736e9c966ab
012f7a3f-3250-468d-ba14-b92d60c1d545,10644,"DECORATIVE CERAMIC GLIDING FISH VASE, BLUE",https://fileserver-g-p.sourcerer.tech/files/459db3d6-1cac-44ea-b0cc-5c3599290f45
743dcfc4-84e1-407f-851f-e4ad83180e59,10645,"CERAMIC FISH FIGURINE, BLUE",https://fileserver-g-p.sourcerer.tech/files/0e51d557-e835-4848-92a7-6e6bd356fbff
69137f23-94d7-45c7-8b51-bf29813079ab,10646,"CERAMIC FISH FIGURINE, BLUE",https://fileserver-g-p.sourcerer.tech/files/1fa84ddf-6e6e-4ce1-8284-5150e6b59d69
623e4d42-a50e-4484-a39f-c2b53d5c848c,10647,"CERAMIC FISH FIGURINE, BLUE",https://fileserver-g-p.sourcerer.tech/files/b46eb333-14e6-4c9e-9a77-409c3f9fedcc
c7074fba-a51e-4f04-ae62-06ca24e4e8e0,10648,"CANDLEHOLDER, CERAMIC, BEIGE",https://fileserver-g-p.sourcerer.tech/files/fb26fb6b-3e89-45bc-9b48-da36887d10c5
2b32eb99-ea99-425c-9a23-a1e2d0700986,10648D,"CERAMIC CANDLE HOLDER, BEIGE",https://fileserver-g-p.sourcerer.tech/files/a5a61ee2-11e0-4af6-bb82-ce1d47409f8d
19148e09-097a-4f5f-905e-df8180e34ad5,10649,"CANDLEHOLDER, CERAMIC, BEIGE",https://fileserver-g-p.sourcerer.tech/files/84455ffb-6596-4556-a5c0-315f962aa93c
9fdd6314-f030-4593-abdc-1a707b0c4592,10649D,"CERAMIC CANDLE HOLDER, BEIGE",https://fileserver-g-p.sourcerer.tech/files/795afe2e-4fae-4e40-a876-ddaf967d3c75
3540a37f-bab7-4548-b0d1-93e1f0212fbe,10650,"CANDLEHOLDER, CERAMIC, BEIGE",https://fileserver-g-p.sourcerer.tech/files/eb8f7fb7-7a91-4fb7-951d-d9609ff1f9d3
6009989e-2c4d-4518-837a-c8eaa08c4538,10650D,"CERAMIC CANDLE HOLDER, BEIGE",https://fileserver-g-p.sourcerer.tech/files/7f90118c-b01d-44e8-9742-dee20da8afac
f19c9dc9-fe9c-4b29-a265-7f5511fafe79,10651,"DECORATIVE CERAMIC VASE, PEARL",https://fileserver-g-p.sourcerer.tech/files/17521a95-a6fc-4575-941e-f8a519f7c7c1
a807b61a-c047-48c1-9e93-aee179627344,10652,"DECORATIVE CERAMIC VASE, PEARL",https://fileserver-g-p.sourcerer.tech/files/90845eca-616e-4666-b18e-9565e4a88103
37b10167-1bcd-469e-9448-e6a62f78091c,10653,"DECORATIVE CERAMIC VASE, PEARL",https://fileserver-g-p.sourcerer.tech/files/a649aa3d-85c6-4983-8d6b-48b4496180fa
75c41866-1cc1-4e84-b0eb-64ad498d4018,10654,"DECORATIVE CERAMIC COVERED JAR, PEARL",https://fileserver-g-p.sourcerer.tech/files/ba8ed526-369c-4336-b034-4acf912f1391
8b6cc671-9e5d-4114-9a53-8dc92e20d7a7,10655,WHITE SCALLOPED TEMPLE JAR,https://fileserver-g-p.sourcerer.tech/files/799ddce2-5bff-4010-b31a-b8616a900e4b
f448b897-341d-4a9e-b74f-965b22f7650f,10656,"DECORATIVE CERAMIC TEMPLE JAR,WHITE",https://fileserver-g-p.sourcerer.tech/files/003d34a9-06bd-4cd7-a989-a44c306f5956
988f111a-1c11-4679-a253-22e6e99738c0,10657,"DECORATIVE CERAMIC BEADED TEMPLE JAR, BLUE",https://fileserver-g-p.sourcerer.tech/files/397d6061-19d2-4ac5-9127-d545f0fa6ac8
5aeac811-2b6c-4762-8ea0-f1ee1b90c302,10658,"DECORATIVE CERAMIC BEADED VASE, CERAMIC, BLUE",https://fileserver-g-p.sourcerer.tech/files/611813b1-c1c5-447f-957c-90cbfb2a5104
3f3fef2b-70c0-4f56-98c2-f42eee3a0aa3,10659,"DECORATIVE CERAMIC VASE, GUN METAL/ORANGE",https://fileserver-g-p.sourcerer.tech/files/dc67e9d7-af2c-412f-ac56-61aa2200a088
6c2eb0cb-9a42-453d-a558-2105945acfc1,10660,"DECORATIVE CERAMIC VASE, GUN METAL/ORANGE",https://fileserver-g-p.sourcerer.tech/files/989b2bac-bf89-4372-89fd-0997a6f5f030
d4a4ea34-bea6-4066-9459-c64fe35410c4,10661,"DECORATIVE CERAMIC VASE, GUN METAL/ORANGE",https://fileserver-g-p.sourcerer.tech/files/94bd5f79-0015-46e4-957a-acad0f859bb6
ef4f8e10-446e-4337-84ca-96052e60ce96,10662,"DECORATIVE CERAMIC VASE, GUN METAL/ORANGE",https://fileserver-g-p.sourcerer.tech/files/cfe76c4d-c20c-46ae-902b-0aef0dbe7c35
cd129ad8-90a4-48ab-beb5-bab069b12bb4,10663,"DECORATIVE CERAMIC VASE, GUN METAL/ORANGE",https://fileserver-g-p.sourcerer.tech/files/06de1bda-83a2-4ce4-a6b7-d2630145ec77
11c3cbbd-5657-4493-82ef-c15ab09b50d5,10664,"DECORATIVE CERAMIC VASE, GUN METAL/ORANGE",https://fileserver-g-p.sourcerer.tech/files/1ae41920-ffe4-453d-9a63-bb6e132410e2
e49f9532-f828-49e1-8540-6c94b67742b3,10665,"DECORATIVE CERAMIC VASE, GUN METAL",https://fileserver-g-p.sourcerer.tech/files/058c71d6-3d5b-42f7-9587-da0fdc987686
8e0a8ac4-3740-4542-8305-ddec7fe8f1b7,10666,"DECORATIVE CERAMIC VASE, GUN METAL",https://fileserver-g-p.sourcerer.tech/files/db179aff-c024-41f2-b4a1-b674ad785168
40b7c8e4-fd13-412e-87b6-ef0a016a9ce7,10667,"DECORATIVE CERAMIC VASE, GUN METAL",https://fileserver-g-p.sourcerer.tech/files/48aa5c01-1692-40be-b733-ea033fcdc89e
fea6ac68-fd95-4638-b408-828d19512adf,10668,"DECORATIVE CERAMIC COVERED JAR, BLUE",https://fileserver-g-p.sourcerer.tech/files/a8788830-c2eb-48a5-83f9-8f8b4358478f
d1842907-7b1b-45e9-bc5e-841331d2c6c4,10669,"DECORATIVE CERAMIC COVERED JAR, BLUE",https://fileserver-g-p.sourcerer.tech/files/ae84ef10-33ab-457a-bfb7-cbeaca001d44
720d4306-6efc-4624-868e-c27a6a07b83b,10670,"DECORATIVE CERAMIC FOO DOG FIGURINE, BLUE",https://fileserver-g-p.sourcerer.tech/files/9d0dcff4-f60d-4d61-917e-4bc2320c20dd
149d7f33-f26c-4fb0-9cbf-955b5be762c8,10671,"DECORATIVE CERAMIC FOO DOG FIGURINE, BRONZE",https://fileserver-g-p.sourcerer.tech/files/d35fc6db-2ee9-4a6e-8309-e6a176786025
b4ccfed4-abfd-4add-a32f-c23bcbbe749a,10672,"DECORATIVE CERAMIC FOO DOG FIGURINE, SILVER",https://fileserver-g-p.sourcerer.tech/files/a1dcb9c1-e1ee-4d3a-9e50-9cd71fbc39cc
086d9696-ce8d-4638-825a-54023e116e59,10673,"DECORATIVE CERAMIC FOO DOG FIGURINE, BLUE",https://fileserver-g-p.sourcerer.tech/files/a688cb66-7a37-45df-8fb7-37d72d520f0c
e658dc04-d3b5-4f7e-bad1-9ab74d43a3ba,10674,"DECORATIVE CERAMIC FOO DOG FIGURINE, BRONZE",https://fileserver-g-p.sourcerer.tech/files/ce6609b8-6bc5-4936-85f9-dd67285138b7
2b7eb469-0c49-4b7a-b8bd-d05db59402b4,10675,"DECORATIVE CERAMIC FOO DOG FIGURINE, SILVER",https://fileserver-g-p.sourcerer.tech/files/eed3fdf6-880f-462e-b9bf-7912ac760ea7
7467f8e3-ca40-41df-a758-5cebd91b7d39,10676,"DECORATIVE CERAMIC RHINO FIGURINE, TURQUOISE",https://fileserver-g-p.sourcerer.tech/files/aa40c851-728f-4b64-a841-accc63e0fb57
720b2d32-86d0-40f6-9999-97533fa300f4,10677,"DECORATIVE CERAMIC STANDING DOG FIGURINE, WHITE",https://fileserver-g-p.sourcerer.tech/files/4ddfa29f-0c32-4862-98b2-66355ccd7445
8d46de21-3666-408c-83c1-95e6fd0c33df,10678,"DECORATIVE CERAMIC SITTING DOGFIGURINE, WHITE",https://fileserver-g-p.sourcerer.tech/files/8654316e-ff2a-4c96-bf15-578c1a979d90
f016763e-ae90-405b-b5d8-30aafd8c46df,10679,"DECORATIVE CERAMIC STANDING DOG FIGURINE, BLACK",https://fileserver-g-p.sourcerer.tech/files/f046e0c0-3352-4372-a81b-79cb7db3170d
9ffeb783-a38f-47ae-890a-c889a84a1c96,10680,"DECORATIVE CERAMIC SITTING DOGFIGURINE, BLACK",https://fileserver-g-p.sourcerer.tech/files/3a991c0d-05e9-45d3-85e1-4713368db9c3
aa2915ca-66f5-4897-8f37-ef3283fd4371,10681,WHITE CERAMIC CACTUS FIGURINE,https://fileserver-g-p.sourcerer.tech/files/709bc85a-8cac-4d49-a3a4-785df99a6b5e
c3fb2699-11f4-4d7b-8c5f-77fedbb836db,10682,SILVER CERAMIC CACTUS FIGURINE,https://fileserver-g-p.sourcerer.tech/files/54f55419-f515-480a-9e79-57e44effa882
8f028383-92fb-427a-a517-f57d7eec1439,10683,"DECORATIVE CERAMIC VASE, PEARL",https://fileserver-g-p.sourcerer.tech/files/8fbc5031-3fa1-4e2b-bc99-9a944418f938
f1cd3d47-4c00-47bc-93f7-aeb1224d52ef,10684,"DECORATIVE CERAMIC VASE, PEARL",https://fileserver-g-p.sourcerer.tech/files/1da9dafd-19a0-4a64-80e7-ef95423356c4
41431bbe-24ef-4887-86ed-fe760aae0476,10685,"DECORATIVE CERAMIC VASE, PEARL",https://fileserver-g-p.sourcerer.tech/files/fe4f053c-d5cd-482e-b08c-1e6f4c03921f
128ac9b1-989b-493c-bf1a-d143798b285d,10686,"DECORATIVE CERAMIC VASE, PEARL",https://fileserver-g-p.sourcerer.tech/files/b98b8983-0812-437b-b4ce-a14b1d229194
4798b8ad-6075-457e-a4c3-97969271d0b5,10687,"DECORATIVE CERAMIC VASE, PEARL",https://fileserver-g-p.sourcerer.tech/files/c19557b4-823b-4006-929c-b9afa1e60197
a3f1e407-89f6-4634-980b-a0f8dbdaaca2,10688,"DECORATIVE CERAMIC TEMPLE JAR,IVORY",https://fileserver-g-p.sourcerer.tech/files/9e809700-28d5-4feb-829a-df2f9bf8ba61
fdddb004-56a3-4153-9366-efce95850590,10689,"DECORATIVE CERAMIC TEMPLE JAR,IVORY",https://fileserver-g-p.sourcerer.tech/files/3fbafcfc-d1a8-4ca0-93aa-772cc6250648
cc449e57-8c90-4545-8c87-a5ea18d29c1f,10690,"DECORATIVE CERAMIC TEMPLE JAR,BRONZE",https://fileserver-g-p.sourcerer.tech/files/a93c16b6-732f-4e81-8c2c-be8d124a8627
7e4363c1-af85-4d2e-a18b-1d8f1229f8ef,10691,"DECORATIVE CERAMIC TEMPLE JAR,BRONZE",https://fileserver-g-p.sourcerer.tech/files/659ff6e6-ff55-42a2-b06d-428f4e781acd
a4da2847-ccfd-4b17-94aa-8598ceff0b31,10692,"CERAMIC SPIDER FIGURINE, DISTRESSED BLACK",https://fileserver-g-p.sourcerer.tech/files/bd42803e-0a08-4b9f-8386-dc0524baa167
5e85d161-5db1-43aa-a8d9-a59e403f8444,10693,"CERAMIC TURTLE FIGURINE, DISTRESSED BLACK",https://fileserver-g-p.sourcerer.tech/files/c20fbfd0-1db8-4d09-83d8-8c6aaa50d4a3
70b8b9b0-9a98-4351-92ed-b184463f1cc7,10694,"DECORATIVE CERAMIC VASE, MULTICOLOR",https://fileserver-g-p.sourcerer.tech/files/1a6f0a46-ba1b-4613-a8df-8580e27a7ff9
c8c480e5-8c5d-4fcb-9bc6-ca3be0a33c3f,10695,"DECORATIVE CERAMIC VASE, BRONZE",https://fileserver-g-p.sourcerer.tech/files/5bd8dbc0-67bb-4516-bdd2-d47d0cebdf9b
c10379f0-1195-44c2-ba9e-66ce414c0937,10696,"DECORATIVE CERAMIC VASE, BRONZE",https://fileserver-g-p.sourcerer.tech/files/c5af8945-f9cb-459f-ba66-6ff80ef9223f
4beaf110-cc1a-4eb7-a226-eea2c3686673,10697,"DECORATIVE CERAMIC PLATE, PEARL GRAY",https://fileserver-g-p.sourcerer.tech/files/3ab6bdb7-de16-4de0-a818-957559604649
acdcf68c-ddeb-4080-974c-58307f59cb17,10698,"BRONZE/GRAY STONE VASE 23""",https://fileserver-g-p.sourcerer.tech/files/d43b4199-1ca6-49e8-8afe-573767d1bfb6
f5cde2fa-6561-4310-95c6-77b349329ae5,10699,"BRONZE/GRAY STONE VASE 19.75""",https://fileserver-g-p.sourcerer.tech/files/21cf1b85-babd-4984-beca-d23e23763ede
45dcfa87-c3d9-4f8e-b26b-64ba4f857827,10700,"BRONZE/GRAY STONE VASE 17""",https://fileserver-g-p.sourcerer.tech/files/67461572-de14-482e-bfad-54b5aa1454a4
0c48a2e4-677f-4994-872b-106cfba0c888,10701,"CERAMIC HORSE FIGURINE, GRAY/BRONZE",https://fileserver-g-p.sourcerer.tech/files/39dd92cc-4802-45eb-86ef-2de13c531aea
61000ce0-5548-4b77-9616-4cd845479c46,10702,"CERAMIC WHALE FIGURINE, GRAY/BRONZE",https://fileserver-g-p.sourcerer.tech/files/555c1a9b-ecb7-4d15-85e4-e038fe2d354d
65dfbd6a-9f3c-4c69-95f6-7fc0d172b69e,10703,"DECORATIVE CERAMIC VASE, PEARL/BROWN SNAKE",https://fileserver-g-p.sourcerer.tech/files/ad9b38b0-3ae1-4dd6-aba6-f5c31a74c7b4
b6b773e8-d64e-4392-973e-dda18cc03a1c,10704,"SNAKESKIN CERAMIC VASE 29""",https://fileserver-g-p.sourcerer.tech/files/d53ab87a-7200-44fe-aee7-6ee96fb72c3b
9ef1375e-560c-4458-a087-3839d4b4b60c,10705,"SNAKESKIN CERAMIC VASE, 32.5""",https://fileserver-g-p.sourcerer.tech/files/c4b47242-0343-4c46-8899-6f9c150dcc33
4470bbe5-db8b-42c3-b0aa-8792a8b94e61,10706,"DECORATIVE CERAMIC VASE, GOLD",https://fileserver-g-p.sourcerer.tech/files/beb66e92-9e3a-428f-9c7d-8a0038e88d18
683575dc-8bf1-437a-957f-b67e3c1a2a07,10707,"DECORATIVE CERAMIC VASE, GOLD",https://fileserver-g-p.sourcerer.tech/files/f057ff18-1cb3-45fe-8833-a6ab0f72fe24
3c01ec24-9c27-4c73-a737-d362ec75f61c,10708,"DECORATIVE CERAMIC VASE, GOLD",https://fileserver-g-p.sourcerer.tech/files/a05553be-bc2f-4835-a5de-017c063914c0
178fcff6-51eb-45e1-a143-c99769055168,10709,"DECORATIVE CERAMIC COVERED JAR, BLUE OMBRE",https://fileserver-g-p.sourcerer.tech/files/68c91b89-fcf1-4b35-a26e-a567682fa327
a8d077eb-62a9-4796-8456-b7700f1483eb,10710,BLUE OMBRE CERAMIC VASE,https://fileserver-g-p.sourcerer.tech/files/db62486d-59b7-4797-903e-af21d5c029b2
551e09d4-1689-47ed-a685-612b8f993693,10711,"DECORATIVE CERAMIC JAR, BLUE OMBRE",https://fileserver-g-p.sourcerer.tech/files/7074d4e6-f48a-4a29-b1ec-7d94cd195b3f
7ec77656-073e-488b-b6d2-29d0326f45c2,10712,BLUE OMBRE CERAMIC EGG,https://fileserver-g-p.sourcerer.tech/files/262b2d7d-75c0-4140-a64a-fb0ee59f1676
4429e660-1667-40af-8da3-717ab3f9ec1b,10713,"DECORATIVE CERAMIC VASE, GUN METAL",https://fileserver-g-p.sourcerer.tech/files/2692acab-4751-478e-a71c-990c947f9297
15afcdf9-c466-4a22-84b3-e7d7b176abe7,10714,"DECORATIVE CERAMIC VASE, GUN METAL",https://fileserver-g-p.sourcerer.tech/files/a84fab44-f22e-4aca-9170-072faaf13742
e1dc033e-8bf3-4a0d-881a-f20b8388c746,10715,"PLANTER, CERAMIC, BLUE",https://fileserver-g-p.sourcerer.tech/files/555c946c-147b-4f7c-b64d-4801641e53ef
052caee0-4426-437a-8f0a-4906911d0ced,10715D,"CERAMIC PLANTER, BLUE",https://fileserver-g-p.sourcerer.tech/files/53d61b44-8c00-4d4f-969a-033a9eebe6c7
739e1e85-b89f-4a1c-8cc3-ba033136b539,10716,"PLANTER, CERAMIC, BLUE",https://fileserver-g-p.sourcerer.tech/files/90ed29bc-c22f-48a3-91ea-9ce55a7beaed
89c83e10-5d07-47a2-a6d6-76b2adebcd76,10716D,"CERAMIC PLANTER, BLUE",https://fileserver-g-p.sourcerer.tech/files/99b21897-5225-4bec-85c0-98e02544e61d
2d1ddd9c-f0bd-43eb-825c-47479217691d,10717,"BLUE/WHITE CERAMIC HORSE 6.5""",https://fileserver-g-p.sourcerer.tech/files/e219e074-5b6f-4c83-aba3-97068bf5be9e
0348cf08-66e3-4dda-8852-e371ea9926dc,10718,BLUE/WHITE CERAMIC BIRD,https://fileserver-g-p.sourcerer.tech/files/40bc2deb-cdab-4b5a-824a-4e69e1dd669d
a9be4e1d-ab47-4b42-b597-1532870a87c2,10719,"BLUE/WHITE CERAMIC HORSE 4""",https://fileserver-g-p.sourcerer.tech/files/2fddbcca-9b7a-455a-b777-bb0ed176ba76
2b6c198a-804a-4c5b-ba26-a1c59f174e94,10720,"DECORATIVE CERAMIC GEO VASE, BLUE OMBRE",https://fileserver-g-p.sourcerer.tech/files/85955008-6ba4-4767-bab2-eeed4e3b5da8
